Training Step,Steps,Reward
0,20.714999999999996,0.02
50000,31.005000000000003,0.08
100000,36.12,0.20999999999999996
150000,23.569999999999997,0.26
200000,37.515,0.255
250000,20.125,0.26
300000,29.275,0.24500000000000002
350000,25.515000000000004,0.41500000000000004
400000,34.585,0.24499999999999997
450000,42.03499999999999,0.23500000000000001
500000,29.919999999999998,0.40499999999999997
550000,32.19499999999999,0.37
600000,34.625,0.26
650000,27.8,0.32499999999999996
700000,35.42,0.47000000000000003
750000,29.220000000000006,0.31999999999999995
800000,31.005000000000003,0.45000000000000007
850000,37.64,0.62
900000,34.06,0.42000000000000004
950000,37.059999999999995,0.5650000000000002
1000000,39.57,0.545
