Training Step,Steps,Reward
0,200.0,-200.0
50000,199.195,-199.195
100000,188.86666666666667,-188.86666666666667
150000,163.97833333333332,-163.97833333333332
200000,135.57166666666663,-135.57166666666663
250000,113.78500000000001,-113.78500000000001
300000,106.07166666666667,-106.07166666666667
350000,101.79833333333333,-101.79833333333333
400000,101.60000000000001,-101.60000000000001
450000,100.86333333333334,-100.86333333333334
500000,101.23,-101.23
550000,101.64333333333332,-101.64333333333332
600000,102.09999999999998,-102.09999999999998
650000,104.555,-104.555
700000,104.39999999999999,-104.39999999999999
750000,104.055,-104.055
800000,101.81833333333333,-101.81833333333333
850000,101.77833333333332,-101.77833333333332
900000,101.65166666666666,-101.65166666666666
950000,103.06666666666668,-103.06666666666668
1000000,103.305,-103.305
