Training Step,Reward,Value Error
5000,-5.1148,15237.19034569338
10000,-2.4994,580.018543141894
15000,-2.359,1797.353107095696
20000,-2.353,3854.6788614485413
25000,-2.359,6698.117884289473
30000,-2.1736,10113.623880788684
35000,-2.212,11741.550612360239
40000,-2.1904,15508.322092488408
45000,-2.1046,16610.306804016232
50000,-2.1154,16845.90739876032
55000,-2.0518,19444.198280125856
60000,-1.8982,19481.903063505888
65000,-1.9294,17667.745137661695
70000,-2.0668,19503.020020842552
75000,-2.0764,19837.355014532804
80000,-2.0554,18689.05000716448
85000,-1.8826,17990.218551144004
90000,-1.8592,15960.258199498057
95000,-1.7236,11543.218388050795
100000,-1.594,11763.353085130453
105000,-1.3102,13536.94513246417
110000,-1.2274,9099.752227902412
115000,-0.9652,6401.999304264784
120000,-0.9796,3766.4867409169674
125000,-0.9082,3153.485487088561
130000,-0.9394,3390.597218811512
135000,-0.7336,3536.458403021097
140000,-0.6856,3715.8891151845455
145000,-0.7204,3675.31876540184
150000,-0.7444,3822.418320417404
155000,-0.6196,3801.7944491803646
160000,-0.613,3714.720509082079
165000,-0.5536,3871.3355036973953
170000,-0.5632,3813.4269240498543
175000,-0.448,4027.0652365386486
180000,-0.4876,4065.821178585291
185000,-0.448,3991.7858930826187
190000,-0.4066,4085.1872365623713
195000,-0.4252,4179.872011572123
200000,-0.3394,4223.315684914589
