Training Step,Reward,Value Error
25000,-25000.0,10951.217749252208
50000,-25000.0,66192.03612127258
75000,-25000.0,156275.76398271977
100000,-25000.0,156566.53099894262
125000,-25000.0,193207.92716946022
150000,-25000.0,165388.45248462376
175000,-25000.0,66361.97258007048
200000,-25000.0,83929.1870355239
225000,-25000.0,13600.763729681252
250000,-25000.0,4144.38634675675
275000,-25000.0,2119.7898339684625
300000,-25000.0,2811.877474643098
325000,-25000.0,2591.3629106435005
350000,-25000.0,2911.0544284325347
375000,-25000.0,2374.6628580994484
400000,-25000.0,2282.9333879743044
425000,-25000.0,3279.808655978322
450000,-25000.0,4529.637833176926
475000,-25000.0,4156.373744683804
500000,-25000.0,4826.7555840966215
525000,-25000.0,4919.322392172009
550000,-25000.0,4938.651876197971
575000,-25000.0,4880.783494412886
600000,-25000.0,4849.9112417493225
625000,-25000.0,3189.147516891885
650000,-25000.0,2648.39172377677
675000,-25000.0,2318.2125560516174
700000,-25000.0,2493.067483149752
725000,-25000.0,2984.525351022345
750000,-25000.0,2431.0693025345913
775000,-25000.0,3622.8922748441205
800000,-25000.0,4156.247203933011
825000,-25000.0,3285.9532094849483
850000,-25000.0,3029.7844055511605
875000,-25000.0,2683.139487456697
900000,-25000.0,2934.9263222330223
925000,-25000.0,3752.745375658478
950000,-25000.0,5524.541606922057
975000,-25000.0,2366.199850432056
1000000,-25000.0,1944.745354405159
