Training Step,Steps,Reward
0,27.700305052471894,0.032015621187164243
50000,7.567412041114189,0.20880613017821104
100000,5.810972379903384,0.1691153452528776
150000,12.293198322649806,0.1609347693943108
200000,11.51181566912883,0.20639767440550294
250000,6.44724747469802,0.21886068628239286
300000,9.645368059332936,0.18330302779823363
350000,6.944379021914056,0.0986154146165801
400000,6.368861750736941,0.12288205727444507
450000,4.7741072463864915,0.11056672193747989
500000,6.38185709648845,0.10965856099730655
550000,6.246857209829594,0.135
600000,5.896744864753774,0.08077747210701756
650000,8.318895659881786,0.10965856099730656
700000,4.454985970797214,0.10488088481701516
750000,10.419985604596583,0.15198684153570663
800000,5.599741065442224,0.11999999999999998
850000,5.949125986226885,0.08200609733428361
900000,6.009993760396097,0.09949874371066199
950000,5.185122949361953,0.08124038404635958
1000000,7.5138139449949115,0.14352700094407325
