Training Step,Reward,Value Error
2500,-10435.0,0.0
5000,-6937.0,0.0
7500,-5488.0,0.0
10000,-3832.0,0.0
12500,-2851.0,0.0
15000,-2797.0,0.0
17500,-2923.0,0.0
20000,-2806.0,0.0
22500,-2923.0,0.0
25000,-2905.0,0.0
27500,-2968.0,0.0
30000,-2932.0,0.0
32500,-2725.0,0.0
35000,-2779.0,0.0
37500,-2797.0,0.0
40000,-2824.0,0.0
42500,-2905.0,0.0
45000,-2923.0,0.0
47500,-2851.0,0.0
50000,-2995.0,0.0
52500,-2824.0,0.0
55000,-2806.0,0.0
57500,-2815.0,0.0
60000,-2851.0,0.0
62500,-2950.0,0.0
65000,-2824.0,0.0
67500,-2851.0,0.0
70000,-2869.0,0.0
72500,-2923.0,0.0
75000,-2824.0,0.0
77500,-2887.0,0.0
80000,-2851.0,0.0
82500,-2896.0,0.0
85000,-2869.0,0.0
87500,-2929.0,0.0
90000,-2878.0,0.0
92500,-2968.0,0.0
95000,-2788.0,0.0
97500,-2905.0,0.0
100000,-2842.0,0.0
