Training Step,Steps,Reward
0,13.241936749920265,142.40592311835653
50000,62.36620790852117,38.323379919652076
100000,35.64942729787769,24.13713657619336
150000,124.17588556380649,53.11571613335727
200000,103.83779016652204,9.301990976673073
250000,54.995110893807855,37.25174523497332
300000,185.99108849619648,43.29583439387083
350000,69.29957912330107,22.79383688566516
400000,30.013506218960085,8.720462617432538
450000,18.787007922143072,31.069622063497743
500000,73.36049118337927,49.96795255302626
550000,24.13341390410123,19.101204311991008
600000,32.7271633696265,22.944279637304
650000,35.97265164908846,21.913004576222637
700000,284.39384760496415,95.74674020207053
750000,22.888461430744243,25.31928337261906
800000,10.83592276745373,26.81739151886597
850000,17.880638193929837,42.39139444506059
900000,6.125130384099767,18.874416254043673
950000,19.840152889195863,12.143010942151774
1000000,47.46139366778949,43.44383487825496
