Training Step,Reward,Value Error
25000,16.995293466133496,99.90300668662167
50000,22.06608437341429,62.18453101483555
75000,20.33566735977962,52.49564342794064
100000,18.16166933261034,26.106699903617912
125000,14.55826600756759,24.39184464985497
150000,14.55717947214464,22.046913407496746
175000,15.287717063666106,20.92047179669601
200000,15.018179962380623,18.299347408496793
225000,15.665596955030239,12.503658823163171
250000,19.943959568633556,8.97771091841259
275000,22.700125175343583,8.733329681225692
300000,26.336423135147495,9.416640720838872
325000,27.066867930015786,9.674862569283714
350000,24.791826598326868,7.781826788343469
375000,22.076842515398834,5.749058746127635
400000,20.320501159888483,5.479208512397882
425000,18.451016610585157,5.092422847570355
450000,14.558932844175615,4.938519392337836
475000,15.756366497833852,3.935968490666568
500000,18.314141301692747,3.732771837230814
525000,20.188361188583006,3.1471531825926924
550000,15.59780981527284,3.2403354572584817
575000,15.186796335069578,3.305245242637927
600000,14.21735911309228,3.6437692391936842
625000,15.999724729344981,3.53105283330128
650000,16.31755002897502,3.7608095365485688
675000,17.09489886981359,3.5724135895226983
700000,15.368105415851824,2.78851784234766
725000,12.387901245513234,2.2102582091377245
750000,13.451843191055376,2.205270416114466
775000,15.167635264418237,2.8079494064232526
800000,15.700097829222814,3.0034005120156912
825000,15.227666037181839,3.2249488795229113
850000,13.411403295944138,3.0248849264202673
875000,12.633109631572458,2.9004793604141788
900000,13.857737359812297,2.9510901489681665
925000,15.045952331947538,3.0905186448487427
950000,19.31881354480892,3.465191719266931
975000,16.72387337413338,3.015332827416349
1000000,17.75745510427389,3.427114705859003
