Training Step,Reward,Value Error
25000,76.4,388.6207143454118
50000,83.0,192.87835765501688
75000,120.6,174.08255185647872
100000,149.9,188.1103341667055
125000,179.8,202.47089729358652
150000,202.1,213.45197868430168
175000,211.7,212.17356482254655
200000,236.9,200.2465631941081
225000,267.2,192.15886727412231
250000,312.5,188.28809681986522
275000,323.0,178.27987889154952
300000,320.7,169.91856187353505
325000,312.1,166.41272321953844
350000,315.5,159.45763301036874
375000,344.9,165.47487022207144
400000,356.5,169.89148450018666
425000,347.8,163.4237688748603
450000,352.8,158.12157665172924
475000,346.5,155.12678156843458
500000,351.1,151.6184622758592
525000,329.8,145.43444465850752
550000,365.1,148.06594768775108
575000,356.2,152.81480002826032
600000,355.4,149.15336334089687
625000,357.1,142.96461925925092
650000,361.3,150.0209715062923
675000,346.5,147.98296063248927
700000,356.8,146.43132110531639
725000,347.8,148.68502209534265
750000,358.3,148.7848095496981
775000,372.6,145.5115800808805
800000,350.8,146.58172768289728
825000,360.3,152.25071521076407
850000,360.1,147.9266688923836
875000,369.3,144.86179873803346
900000,359.4,145.60944129331222
925000,349.1,144.6636725332889
950000,360.3,146.32510004486554
975000,360.0,146.84923092088206
1000000,346.1,144.96739300982563
