Training Step,Steps,Reward
0,200.0,-200.0
50000,200.0,-200.0
100000,200.0,-200.0
150000,194.67,-194.67
200000,169.435,-169.435
250000,149.85500000000002,-149.85500000000002
300000,133.33499999999998,-133.33499999999998
350000,136.085,-136.085
400000,127.63000000000002,-127.63000000000002
450000,125.42999999999999,-125.42999999999999
500000,126.67499999999998,-126.67499999999998
550000,121.45,-121.45
600000,112.5,-112.5
650000,130.37,-130.37
700000,118.60999999999997,-118.60999999999997
750000,113.53999999999999,-113.53999999999999
800000,110.35499999999999,-110.35499999999999
850000,112.845,-112.845
900000,118.72,-118.72
950000,115.22,-115.22
1000000,116.23000000000002,-116.23000000000002
