Training Step,Reward,Value Error
2500,345.63853951780317,0.0
5000,121.25180411028943,0.0
7500,69.6419413859206,0.0
10000,157.68956845650888,0.0
12500,48.14561246884289,0.0
15000,69.98571282769076,0.0
17500,318.1069002709624,0.0
20000,198.73097393209747,0.0
22500,125.09996003196804,0.0
25000,197.3220717507294,0.0
27500,76.14459928320589,0.0
30000,165.6804152578089,0.0
32500,45.32107677449864,0.0
35000,208.3266665599966,0.0
37500,143.3596874996594,0.0
40000,225.99557517792246,0.0
42500,206.03397778036515,0.0
45000,110.06361796706484,0.0
47500,46.75467891024384,0.0
50000,319.139467944659,0.0
52500,74.95331880577403,0.0
55000,240.41214611579008,0.0
57500,88.90444308357148,0.0
60000,126.26955294131677,0.0
62500,116.73045875006231,0.0
65000,223.0112104805496,0.0
67500,53.34791467339656,0.0
70000,99.20685460188726,0.0
72500,69.46941773183363,0.0
75000,105.55567251455508,0.0
77500,117.06408501329517,0.0
80000,108.2497113160123,0.0
82500,105.4229576515476,0.0
85000,227.2487623728675,0.0
87500,136.16901262769,0.0
90000,191.7706964058899,0.0
92500,78.57480512225277,0.0
95000,144.5614056378811,0.0
97500,192.28624495787523,0.0
100000,164.9424141935603,0.0
