Training Step,Reward,Value Error
25000,76.0,371.39098073379273
50000,64.0,169.5941626760277
75000,112.0,140.29227849841078
100000,158.0,171.01534636714476
125000,168.0,203.9844221003962
150000,209.0,196.46613324869992
175000,212.0,192.72057786605376
200000,197.0,188.169375841021
225000,258.0,186.1959735999608
250000,289.0,197.10239720067105
275000,325.0,195.3107599568624
300000,326.0,199.3458803282067
325000,299.0,177.06480506554342
350000,359.0,174.20854068559086
375000,363.0,192.38530628373437
400000,352.0,202.3715439409137
425000,373.0,179.1756177131118
450000,369.0,157.35034755368926
475000,309.0,138.54303239933972
500000,339.0,151.2447320829191
525000,342.0,145.42750053649092
550000,366.0,144.39012518614365
575000,388.0,165.9995298554618
600000,356.0,157.4933443240493
625000,356.0,150.88942301870912
650000,385.0,153.55879086252065
675000,359.0,144.19819097017205
700000,361.0,146.15672443787804
725000,341.0,143.49043204270657
750000,350.0,143.2452806625716
775000,365.0,146.04085671895
800000,350.0,139.05911681240346
825000,392.0,153.5860500025069
850000,348.0,153.9866745948466
875000,399.0,140.4600349782655
900000,365.0,149.4503963386131
925000,339.0,136.99540610740468
950000,337.0,128.46074430190555
975000,362.0,141.20474130353767
1000000,360.0,153.91441729435866
