Training Step,Reward,Value Error
12500,-1.0,1339.7071673418359
25000,-1.0,11550.72340411821
37500,-1.0,31115.30245877977
50000,-1.0,56759.8563549621
62500,-1.0,83661.82929914119
75000,-1.0,111531.299388933
87500,-1.0,131824.94601061195
100000,-1.0,153813.97710273787
112500,-1.0,174337.56429960765
125000,-1.0,203820.5536831282
137500,-1.0,219273.14470900502
150000,-1.0,208610.44160643592
162500,-1.0,210321.66498635896
175000,-1.0,194945.89521093667
187500,-1.0,225387.06529603153
200000,-1.0,279628.9081164636
212500,-1.0,220036.20670289546
225000,-1.0,93415.13796842098
237500,-1.0,20804.50710514933
250000,-1.0,59604.76142947376
262500,-1.0,127658.31447404623
275000,-1.0,141244.1286481917
287500,-1.0,79680.16446845978
300000,-1.0,27209.841716706753
312500,-1.0,10395.61169539392
325000,-1.0,12297.028390675783
337500,-1.0,37916.01166546345
350000,-1.0,51685.68905289471
362500,-1.0,28063.462331965566
375000,-1.0,13998.789171651006
387500,-1.0,15378.668424978852
400000,-1.0,15196.534294396639
412500,-1.0,9020.849491521716
425000,-1.0,6237.426462382078
437500,-1.0,5265.952010288835
450000,-1.0,5368.002749964595
462500,-1.0,5167.559639520943
475000,-1.0,5736.94355365634
487500,-1.0,6395.0074893683195
500000,-1.0,7318.929288491607
