Training Step,Steps,Reward
0,36.05025658715899,0.0
50000,28.49534080336171,0.07516648189186453
100000,22.43217810427724,0.11923245910566876
150000,14.794652121283091,0.1754067909268445
200000,11.275152649254212,0.15397022055574355
250000,10.756136958141669,0.12881843590556089
300000,9.707749812211324,0.13189873353315576
350000,9.679524964592984,0.1624789454251176
400000,13.075950861785882,0.18227968046323784
450000,11.710071506197709,0.17132964016843202
500000,12.651688649294618,0.1979690022311623
550000,11.603958067592055,0.22930086478337963
600000,12.943214518267402,0.24631600210363294
650000,11.507520445141528,0.19308187382924114
700000,9.761230578060664,0.1651443953100267
750000,9.110615742677846,0.1978042585471357
800000,9.980126856888086,0.24159336158455813
850000,8.306975975850387,0.21737555174160894
900000,6.396386537995099,0.1633656485578582
950000,3.768770381692873,0.11957654552043584
1000000,2.60437378792512,0.10370967778013862
