Training Step,Reward,Value Error
25000,-23787.699678138953,828245.1697461962
50000,-13008.20148581238,727528.2969323099
75000,-8391.48837205781,608287.9437146067
100000,239.44692034467258,415056.13880902925
125000,1922.3838759550042,270269.7677723477
150000,2910.429195621315,223131.21019111873
175000,4160.927396104742,225181.86186233163
200000,6004.549107688159,268685.8148697158
225000,9027.730561875358,339056.2131691605
250000,12275.593919169187,423844.42066649394
275000,14961.306974092216,496940.9928667585
300000,15939.922135434841,549300.2411221862
325000,16245.722300983836,563893.1992794424
350000,16485.095704527845,571711.341858073
375000,17133.199468139297,587450.6870231926
400000,17508.055217996705,614958.0513655405
425000,18189.983284164828,756454.5416061928
450000,18810.192194155396,920772.1075483551
475000,18766.144295317958,951649.1123581032
500000,18695.93546414706,866642.1156796565
525000,18808.387765355485,657400.8287772
550000,19576.52460123732,550093.0661699324
575000,20087.68778669676,439788.74461399205
600000,19332.42442945696,489641.28303040256
625000,19115.136640021447,686890.8902117014
650000,18819.919236713322,752587.7606892049
675000,19222.543015660467,697479.7357219257
700000,19368.067373883026,533870.4187933772
725000,19028.875329186132,516969.9280991584
750000,18691.488966516434,555853.7531086762
775000,18746.697575262893,620817.0607466985
800000,19135.547929076856,589140.41074405
825000,20013.229774401054,551665.2144787222
850000,19968.366761876696,488083.3183340927
875000,19593.437344970935,581522.2703059434
900000,19231.096589670306,676536.3193527629
925000,18927.397531940107,707897.6677462906
950000,18677.08716579595,606695.4494633545
975000,18179.560164360933,527200.3371578791
1000000,18103.751891683456,523740.8238393068
