Training Step,Steps,Reward
0,200.0,-200.0
50000,200.0,-200.0
100000,193.585,-193.585
150000,173.96166666666667,-173.96166666666667
200000,146.28333333333333,-146.28333333333333
250000,120.60000000000001,-120.60000000000001
300000,107.42166666666667,-107.42166666666667
350000,102.01166666666666,-102.01166666666666
400000,101.375,-101.375
450000,100.89999999999999,-100.89999999999999
500000,100.76333333333334,-100.76333333333334
550000,100.55333333333334,-100.55333333333334
600000,101.79,-101.79
650000,102.21833333333332,-102.21833333333332
700000,104.20833333333333,-104.20833333333333
750000,104.085,-104.085
800000,105.02833333333335,-105.02833333333335
850000,102.66666666666667,-102.66666666666667
900000,101.65666666666665,-101.65666666666665
950000,101.01499999999999,-101.01499999999999
1000000,101.89999999999999,-101.89999999999999
