Training Step,Reward,Value Error
25000,88.0,203.47636888962006
50000,139.0,149.2252399052377
75000,148.0,174.44147998129483
100000,157.0,194.42041039885953
125000,184.0,183.8300678296946
150000,189.0,190.87566259747837
175000,230.0,185.0368463131599
200000,260.0,202.1638638441218
225000,250.0,192.4882247679052
250000,286.0,163.7978158739279
275000,364.0,180.60129848797806
300000,409.0,176.39769748575054
325000,352.0,170.07304266572464
350000,407.0,162.05359879485331
375000,386.0,164.7830500334967
400000,367.0,150.46589002595283
425000,359.0,147.91752143390477
450000,399.0,158.76617973914836
475000,363.0,152.5276559861377
500000,422.0,147.296430772054
525000,362.0,151.47387516498566
550000,381.0,156.2080194578739
575000,350.0,156.67083930200897
600000,343.0,142.29234198329505
625000,351.0,145.97059566620737
650000,372.0,159.9765438704053
675000,348.0,150.62155214569066
700000,400.0,150.2803094240371
725000,320.0,156.61478473548777
750000,387.0,150.39544111688156
775000,371.0,154.0863349365536
800000,374.0,152.6747304778546
825000,374.0,153.76103308598977
850000,372.0,161.6209182603052
875000,379.0,160.52904346957803
900000,366.0,145.37789333169349
925000,395.0,156.84879615809768
950000,420.0,166.76813505054452
975000,382.0,160.23830569023266
1000000,368.0,153.7255021701567
