Training Step,Reward,Value Error
25000,-20498.16568510531,562186.1932221055
50000,-712.1875277339868,341047.35258871317
75000,1358.8306483374572,423597.2415339947
100000,2125.657243485691,441764.19796460867
125000,2048.5280870151437,331219.11513513327
150000,2041.7202653519726,339950.08070504665
175000,5733.988351858236,350610.0646432936
200000,11641.365999271757,318066.37393666804
225000,12914.008131870673,530521.770281747
250000,21081.066343337756,579195.4798327088
275000,25869.591236690136,614949.0981882513
300000,24374.944529352488,554346.6929614544
325000,25897.41016505885,704153.7637817264
350000,27142.92897064054,572858.1442949474
375000,27095.85689010219,550998.3907450438
400000,29169.5569987504,364396.3329707384
425000,31094.554916800684,319949.0401082635
450000,33924.33915814661,301242.18453654647
475000,30791.265793876788,261126.5363765657
500000,31105.77055949998,379289.524056077
525000,33437.58580159788,839691.9437981248
550000,33579.99585096443,290592.64993971586
575000,35195.27698175796,363184.11371326447
600000,32553.566518383446,486701.12999013066
625000,29878.5259082994,1288160.676144123
650000,32964.838019224386,815132.8839522302
675000,32388.43974455216,345211.5532231331
700000,34353.86824642441,317911.2523391843
725000,34347.97695490386,356964.58541694283
750000,32426.359915945384,318061.9710728824
775000,33288.61202231899,309339.1861011684
800000,32681.050389693923,288597.1138712466
825000,34239.35117519824,348165.69543254375
850000,31865.523133689665,367867.93676021695
875000,32284.730125249236,1169872.1458579898
900000,30115.438389079893,3071008.348399818
925000,27124.133969566425,1548536.5437967777
950000,32519.78645914041,1635213.9540631175
975000,32987.97027279365,342474.0331082046
1000000,31483.274274348358,336862.6232214868
