Training Step,Reward,Value Error
25000,-42629.11195439205,1123484.7584097683
50000,-35800.018745142865,1761666.8595196158
75000,-32158.099146743338,2239532.055780838
100000,-23647.357050405186,2663255.7871578136
125000,-17332.05317999506,2495783.0290445485
150000,-10289.814501844261,1968817.6020563443
175000,-4610.830006853129,1518286.8982433777
200000,-408.502256308059,1043525.0060750395
225000,2592.570585900393,606830.7315022126
250000,6246.778847167654,393617.4709506805
275000,9563.059169235516,404545.16641017544
300000,12673.024955812645,456990.09597958624
325000,13070.092905884658,520508.31617709
350000,13074.224128006084,638622.118032679
375000,13080.313971003487,664298.9909152662
400000,14025.485354291188,647738.6459408352
425000,14617.187373742361,569145.340935722
450000,15037.227364029925,561545.8997786468
475000,15747.265540274477,533765.4490929643
500000,17175.125402651804,461900.572371165
525000,18235.548043544248,446421.8515126109
550000,19177.767343741765,482079.40992581594
575000,20829.33815998603,563980.5626349747
600000,22931.041955657303,623062.7996677682
625000,24236.45276234891,607994.2677270944
650000,24597.141372234095,544537.735206686
675000,23928.67401306795,453299.74465537816
700000,24277.23843045295,395732.64386784035
725000,24275.98568664484,409744.4372359514
750000,23651.620430281775,443431.72677155834
775000,23546.067564196288,461394.70179866004
800000,23679.37355208813,411064.80574347574
825000,25102.367698027487,410142.45160517347
850000,24773.32994235373,404542.8308157151
875000,24027.455246708745,439662.94960954785
900000,23183.30691583335,500543.52837314206
925000,22852.955839459075,565886.1621933678
950000,22704.799625298427,545121.895387744
975000,22099.797318354522,484109.01548382145
1000000,21879.179023664725,532853.3894637475
