Training Step,Steps,Reward
0,7.825389766650606,0.019999999999999997
50000,33.78408982050575,0.20273134932713294
100000,14.494931010529164,0.12698425099200292
150000,11.472619578805878,0.1265898890117216
200000,6.381026563179314,0.1786057109949175
250000,7.223989548718906,0.06500000000000002
300000,5.2229326053473075,0.10295630140987003
350000,5.711438085106063,0.07762087348130012
400000,3.8585651478237346,0.08717797887081348
450000,10.379426766445247,0.09069178573608527
500000,9.091293912309732,0.08660254037844388
550000,8.322483103016792,0.1205197079319395
600000,4.4670012312512295,0.08
650000,4.933459739371549,0.099498743710662
700000,6.056269478812844,0.09797958971132711
750000,5.532350314287771,0.0916515138991168
800000,5.883037055807145,0.08717797887081347
850000,4.827217107195408,0.07228416147400482
900000,4.263449307778855,0.0670820393249937
950000,4.780379169061802,0.0640312423743285
1000000,6.337586291325746,0.11874342087037916
