Training Step,Steps,Reward
0,71.38,-301.5557151550628
50000,802.4300000000001,-17.164397431793066
100000,825.35,19.941469141729453
150000,548.85,66.1865461506292
200000,483.07499999999993,108.21756059751264
250000,384.745,123.71892316785511
300000,267.62499999999994,97.60550068217836
350000,262.625,62.11253201014374
400000,279.4,96.97145726280469
450000,311.635,70.09045766489741
500000,265.89500000000004,69.15302641551291
550000,272.14,75.95543785997947
600000,261.615,94.3978677405444
650000,209.09,23.395941765489617
700000,274.55,75.55461229143681
750000,229.83499999999998,62.922710897450976
800000,277.2300000000001,131.74976660107853
850000,259.0,115.20855117436142
900000,282.59499999999997,118.34183278021442
950000,373.495,145.8376664107688
1000000,245.84999999999997,23.659700113896175
