Training Step,Steps,Reward
0,20.4779814679084,208.76854214942395
50000,162.1828640763259,58.45129436974571
100000,153.98852432892525,41.78864242243996
150000,145.8593092675267,39.955846398229845
200000,163.67756993552905,57.456503904658234
250000,79.76569688782264,61.49369086077
300000,60.14794697244454,15.959413960104678
350000,80.55621887849505,26.31898884273265
400000,57.92347559496063,26.153296338782514
450000,40.70305148265913,40.34387464391501
500000,57.24150504660058,16.57185417714134
550000,47.7746679737285,65.92379940937174
600000,66.06251376537226,25.972599929029744
650000,22.235422752895886,10.84384860395747
700000,146.39583062710494,31.020215921071514
750000,24.0335577890582,32.71626847604769
800000,42.04802759940113,45.971367058365175
850000,187.02711594846343,24.762037296349913
900000,17.97782592528919,14.304649680756823
950000,30.679863102693268,24.978655058497427
1000000,77.83209829498367,14.400881541447095
