Training Step,Steps,Reward
0,1.9350000000000007,1307.361755033778
25000,9.778784433660455,9.778784433660455
50000,5.375676701588369,5.375676701588369
75000,6.286344327190484,6.286344327190484
100000,10.941847421710834,10.941847421710834
125000,5.585877281143939,5.585877281143939
150000,10.631702591777104,10.631702591777104
175000,10.43482630425634,10.43482630425634
200000,10.73236227491413,10.73236227491413
225000,9.452824974577705,9.452824974577705
250000,8.392152584408839,28.888233331237128
275000,10.485346918438129,21.211921765837246
300000,11.96208698346572,11.96208698346572
325000,5.131883182614352,13.370822712159486
350000,8.437429999709629,19.378815753291015
375000,10.511331980296314,10.511331980296314
400000,12.57783367675054,12.57783367675054
425000,4.940710981225273,4.940710981225273
450000,5.969466056524653,24.888104086089
475000,11.759741706347127,17.08565845965557
500000,10.659272958321312,50.00398709103105
