Training Step,Reward,Value Error
25000,91.0,284.6577766151395
50000,89.0,144.27502245570938
75000,133.0,162.11025080287672
100000,168.0,188.91090852192062
125000,192.0,202.4169717564156
150000,196.0,232.39250372275313
175000,234.0,229.35733787950036
200000,239.0,207.7942655515549
225000,230.0,188.9319844853395
250000,258.0,180.123934613934
275000,280.0,167.2407210666208
300000,267.0,176.04010126043104
325000,241.0,162.39700015961927
350000,236.0,152.86954271855734
375000,292.0,149.46726609535335
400000,292.0,149.06637943378834
425000,297.0,148.77038268166424
450000,280.0,150.82828846407932
475000,317.0,160.64071224718808
500000,296.0,145.61940913045154
525000,300.0,145.6246434531844
550000,326.0,140.06878549522952
575000,312.0,143.83740121169606
600000,350.0,154.9960071359813
625000,316.0,152.9278879636022
650000,306.0,148.96516437775023
675000,345.0,131.601054799093
700000,355.0,152.59659898287734
725000,354.0,143.82780298115102
750000,362.0,149.34325880237705
775000,369.0,149.56702010139105
800000,314.0,148.46144695514147
825000,325.0,144.53748143455365
850000,360.0,135.89624315862343
875000,370.0,145.40140582977295
900000,345.0,156.48338233643028
925000,331.0,169.26066143699714
950000,342.0,163.47618677110225
975000,321.0,143.27570854102066
1000000,325.0,157.07838591063506
