Training Step,Steps,Reward
0,68.41666666666667,-516.323152942533
50000,173.10833333333335,-229.73531099295877
100000,173.0,-171.2516274494292
150000,203.1388888888889,-66.85911639548215
200000,170.4888888888889,-162.74582896549407
250000,150.80555555555557,-194.04147218758442
300000,181.98333333333335,-231.58214071077518
350000,233.08888888888887,-151.04215999159973
400000,269.74444444444447,-162.14204562404407
450000,245.33888888888887,-104.88888971727795
500000,231.25555555555556,-169.49133476803453
550000,251.7388888888889,-168.8157292326525
600000,228.05555555555557,-268.764606822812
650000,175.09444444444443,-291.71490586875296
700000,150.93888888888887,-370.473264510962
750000,167.3111111111111,-337.1959815892383
800000,195.21666666666667,-366.1784508671976
850000,285.5777777777778,-392.13291157197483
900000,292.9111111111111,-474.63846140902166
950000,297.68333333333334,-476.90059092086835
1000000,218.9,-533.7156731014225
