Training Step,Steps,Reward
0,42.01666666666667,0.0
50000,56.608333333333334,0.125
100000,52.955555555555556,0.27222222222222225
150000,50.73888888888889,0.43333333333333335
200000,42.833333333333336,0.538888888888889
250000,36.74444444444445,0.47777777777777786
300000,37.29444444444445,0.47777777777777786
350000,37.05000000000001,0.3666666666666667
400000,34.16666666666668,0.2777777777777778
450000,39.366666666666674,0.2388888888888889
500000,32.305555555555564,0.2611111111111111
550000,34.00000000000001,0.2888888888888889
600000,25.533333333333342,0.25555555555555554
650000,24.161111111111115,0.24444444444444444
700000,32.63333333333333,0.19999999999999998
750000,32.400000000000006,0.2111111111111111
800000,38.72222222222222,0.28888888888888886
850000,35.588888888888896,0.45
900000,36.53333333333334,0.4388888888888889
950000,35.32222222222223,0.3277777777777778
1000000,26.483333333333338,0.22222222222222218
