Training Step,Reward,Value Error
2500,-6325.0,0.0
5000,-6349.0,41427.97216952709
7500,-5776.0,894.3105060918416
10000,-5932.0,1905.2184232183133
12500,-5848.0,2218.055406215907
15000,-5941.0,3163.6749285372553
17500,-5884.0,3611.4346097623884
20000,-5785.0,4221.88036973402
22500,-5611.0,5801.9144776388985
25000,-5722.0,6523.672127710665
27500,-5848.0,6744.567410151152
30000,-5830.0,7542.234070659916
32500,-5776.0,7410.266353532656
35000,-5875.0,6824.923460227125
37500,-5731.0,7884.563776768752
40000,-5695.0,9050.99995613594
42500,-5296.0,9398.441611247166
45000,-5485.0,10781.142161366843
47500,-5659.0,11038.120358820372
50000,-5677.0,11244.162596795679
52500,-5428.0,11782.870434546247
55000,-5470.0,14504.341456156224
57500,-5407.0,15013.43042160015
60000,-5227.0,14862.090679036133
62500,-5110.0,14922.952742987
65000,-5416.0,15425.393531373436
67500,-5317.0,14933.042957744228
70000,-5038.0,15200.039580528966
72500,-4993.0,17622.854057812452
75000,-5380.0,19006.506708506513
77500,-4930.0,19611.077248294205
80000,-5200.0,18851.094763052315
82500,-4873.0,19815.736986794203
85000,-5218.0,20103.150190168973
87500,-5119.0,21820.91548108
90000,-4891.0,20825.653987849768
92500,-4813.0,22126.618982662745
95000,-4768.0,21481.53486901767
97500,-4777.0,20258.45284157306
100000,-4876.0,21576.935683090855
