Training Step,Steps,Reward
0,36.8415594132496,0.045
50000,23.346950252799587,0.14871905561364338
100000,26.373108057613013,0.20665572656156317
150000,22.23213915535865,0.2848252256240544
200000,23.31603447550225,0.2904474086115937
250000,17.439276997339586,0.27189776009300953
300000,17.209119947497026,0.2871128642831124
350000,17.651423925033004,0.28555210170247247
400000,19.40174932461623,0.279925394068589
450000,15.580978236885104,0.25828754868048226
500000,17.40493318261479,0.24164979304310033
550000,15.361041977476381,0.24057621090478742
600000,18.174006188198565,0.2392044428727381
650000,15.936353422676035,0.2353145427082816
700000,15.996554107569073,0.2269165242004623
750000,13.665536024639316,0.2172052641201321
800000,13.651290832162076,0.2286877430195617
850000,14.90892932370659,0.23544858781534606
900000,14.468447866504535,0.22653480604490758
950000,14.631076355714358,0.22080049470435706
1000000,12.34116161720153,0.20577347940188637
