Training Step,Steps,Reward
0,44.39700315211477,0.023570226039551587
50000,12.012863475828272,0.14719601443879746
100000,5.131439044426687,0.04714045207910317
150000,10.022308449986294,0.2273030282830976
200000,4.922792793617143,0.14719601443879743
250000,8.047463368457583,0.16329931618554522
300000,34.107534195378136,0.16996731711975951
350000,9.113756391058274,0.19293061504650375
400000,23.371254899032603,0.062360956446232345
450000,36.00863322408484,0.14337208778404376
500000,8.639283663720171,0.21602468994692867
550000,19.22034512350563,0.22484562605386735
600000,12.49695518471955,0.23213980461973532
650000,16.960853621075668,0.16499158227686112
700000,3.353605025441526,0.10801234497346433
750000,10.876146172038862,0.26562295750848713
800000,10.443738155788218,0.18708286933869708
850000,2.4550401671301065,0.040824829046386304
900000,7.427127454286901,0.23570226039551584
950000,22.36181020301254,0.3299831645537222
1000000,8.601453365565613,0.2273030282830976
