Training Step,Steps,Reward
0,200.0,-200.0
50000,200.0,-200.0
100000,200.0,-200.0
150000,193.225,-193.225
200000,187.78,-187.78
250000,172.805,-172.805
300000,168.17000000000002,-168.17000000000002
350000,165.255,-165.255
400000,160.79500000000002,-160.79500000000002
450000,152.875,-152.875
500000,150.04000000000002,-150.04000000000002
550000,148.465,-148.465
600000,146.43000000000004,-146.43000000000004
650000,144.60999999999999,-144.60999999999999
700000,139.7,-139.7
750000,147.82,-147.82
800000,146.095,-146.095
850000,142.79,-142.79
900000,144.55,-144.55
950000,138.025,-138.025
1000000,140.22,-140.22
