Training Step,Steps,Reward
0,41.27997214146347,0.050990195135927854
50000,26.107638674912067,0.10994182633823663
100000,19.968092536645326,0.1411178507234104
150000,8.671726072673252,0.15574389561311827
200000,7.13354481177009,0.13519209408214847
250000,7.187442804005319,0.11957032679544854
300000,7.215480204095448,0.1415924733252017
350000,6.62600366890092,0.13393362158657754
400000,8.346715338813446,0.14848203702369409
450000,8.14944842871789,0.15295576647279943
500000,11.440456538067494,0.1890731348430723
550000,9.46433407951024,0.1513825131516742
600000,10.226762763491465,0.14993052723779857
650000,7.846240788162738,0.13725807573607215
700000,7.775352643167274,0.1547760448207414
750000,6.611194154177814,0.13389422907671453
800000,6.28774408980689,0.13316131514467408
850000,6.121501709899882,0.11890188548584257
900000,6.7641298766823255,0.13258644149538887
950000,6.154961057215929,0.13877167597255746
1000000,6.347033536252635,0.1531502293435216
