Training Step,Reward,Value Error
25000,-23877.768962913695,977940.2375809073
50000,-1926.639315008885,630810.2699580609
75000,409.469402882684,375871.2226212621
100000,1807.7650725836058,345805.3986343682
125000,2182.5714565014123,275048.2540611833
150000,3484.2409376043615,270870.6077035874
175000,4529.734079300217,307987.8788854748
200000,6438.818098680775,402618.08333784936
225000,7051.68775157504,468870.23841023596
250000,8450.925442163227,524299.6285029635
275000,10472.543358458994,518355.9483106121
300000,10496.900959291508,514548.61394286156
325000,10241.978127036757,579303.472203286
350000,13613.656742403571,527533.6563021451
375000,12936.590103236213,669226.9020612806
400000,10233.985997008058,1225670.8670642704
425000,12080.776241843372,872987.2133353204
450000,12500.655983653982,1581807.8041168556
475000,12607.457602236878,838033.419965531
500000,13616.86357524261,732590.4795202196
525000,12654.167097105794,780923.9418005825
550000,13626.136902047077,557079.9492283702
575000,13479.717690469002,881891.9961390346
600000,12097.576657811951,701469.7491839975
625000,12260.923397409453,726961.5892935514
650000,11762.729375561274,836887.1096068651
675000,11583.602328110715,637259.7708551496
700000,10673.468261175849,597423.8622063547
725000,10263.899298703906,1233298.3849429458
750000,12850.953783782334,956886.9082950384
775000,12593.721497235492,603214.693978566
800000,12316.583016459841,669197.0749485344
825000,11913.922726103749,1323206.8007675707
850000,12221.113980688397,1380204.0187874646
875000,13818.736540935282,1462773.977030912
900000,12259.088822977606,1103102.2542051703
925000,12035.316331309285,4211934.687739203
950000,9989.637648587128,3903481.2275827467
975000,8743.292157323285,1747254.060366416
1000000,10605.339792696479,855932.1144080877
