Training Step,Reward,Value Error
12500,-3.96208,2262302.4127523303
25000,-4.42936,2520789.2237262726
37500,-4.34224,2767375.9996528625
50000,-3.76408,2920972.6041841507
62500,-4.04128,2791629.0788211823
75000,-3.86704,2681198.296072006
87500,-3.24928,2564508.2482185364
100000,-2.98792,2205018.527174473
112500,-2.77408,1955725.1565401554
125000,-2.76616,1838318.519912362
137500,-3.09088,1729389.894617796
150000,-2.67904,1698145.4742723703
162500,-2.44144,1698217.5016100407
175000,-2.7028,1591898.699919939
187500,-2.09296,1416994.037968874
200000,-2.04544,1270239.8582031727
212500,-1.78408,1013347.4694939852
225000,-1.72072,840354.478605032
237500,-1.60192,712778.2226611376
250000,-1.5544,644185.1870415211
262500,-1.28512,551689.7050709724
275000,-1.594,468369.53986406326
287500,-1.3168,481357.29249322414
300000,-1.32472,467414.6069638729
312500,-1.34848,395406.9485669136
325000,-1.52272,405017.9018626213
337500,-1.38808,422915.78602063656
350000,-1.44352,418220.3872630596
362500,-1.30096,399020.5797467232
375000,-1.396,413607.11328840256
387500,-1.2772,399169.0554881096
400000,-1.29304,415277.55413889885
412500,-1.45936,436771.7420229912
425000,-1.28512,436563.6267180443
437500,-1.5148,439876.57051825523
450000,-1.32472,434824.5302271843
462500,-1.24552,396493.6201262474
475000,-1.33264,347485.5760333538
487500,-1.3564,391373.85380268097
500000,-1.3168,413760.29720163345
