Training Step,Steps,Reward
0,200.0,-631.865
10000,200.0,-415.9325
20000,199.365,-361.175
30000,193.465,-216.72000000000003
40000,177.22333333333336,-200.73833333333334
50000,146.17,-148.155
60000,112.60166666666667,-104.63666666666667
70000,85.495,-72.265
80000,66.59499999999998,-51.26500000000001
90000,51.06333333333333,-34.01833333333334
100000,35.96,-17.2
110000,30.308333333333334,-10.918333333333331
120000,26.62833333333333,-6.8183333333333325
130000,28.01833333333333,-8.383333333333335
140000,26.081666666666667,-6.201666666666667
150000,25.061666666666667,-5.041666666666667
160000,23.813333333333333,-3.688333333333334
170000,24.33,-4.2749999999999995
180000,24.106666666666666,-4.016666666666667
190000,21.89,-1.5199999999999994
200000,19.76666666666667,0.8483333333333335
