Training Step,Reward,Value Error
12500,-1.0,1121.3715400573851
25000,-1.0,11138.559508826738
37500,-1.0,30196.776964842276
50000,-1.0,53194.20678729289
62500,-1.0,75813.02360088908
75000,-1.0,95666.87318951143
87500,-1.0,115103.42057301283
100000,-1.0,125419.41647453392
112500,-1.0,124824.64953482524
125000,-1.0,120617.251372456
137500,-1.0,116620.69668999947
150000,-1.0,104670.39841792305
162500,-1.0,84781.98562191613
175000,-1.0,70169.1138488207
187500,-1.0,66689.70482068919
200000,-1.0,66987.28161410391
212500,-1.0,66320.08750009611
225000,-1.0,58155.22405680232
237500,-1.0,44064.449967207016
250000,-1.0,28312.59004560076
262500,-1.0,14969.898189017176
275000,-1.0,8868.458135823905
287500,-1.0,8295.798703089356
300000,-1.0,8681.65160377249
312500,-1.0,11007.67939824313
325000,-1.0,14649.321616447716
337500,-1.0,14338.810996368527
350000,-1.0,14787.362180874497
362500,-1.0,13753.779326789827
375000,-1.0,13127.749823743105
387500,-1.0,12032.740323776752
400000,-1.0,10256.452795399726
412500,-1.0,8693.381037866324
425000,-1.0,8460.772886546702
437500,-1.0,7538.754777950048
450000,-1.0,6879.911326461285
462500,-1.0,8946.683437384665
475000,-1.0,11788.808897241204
487500,-1.0,14347.340474356712
500000,-1.0,18039.241605214775
