Training Step,Reward,Value Error
12500,-1.0,1160.0150961950176
25000,-1.0,6129.605884704273
37500,-1.0,13908.892759214568
50000,-1.0,30776.368190665205
62500,-1.0,51997.93998191716
75000,-1.0,74160.89650042656
87500,-1.0,94010.46240548564
100000,-1.0,110067.17759317713
112500,-1.0,120401.6468730246
125000,-1.0,125222.40168040938
137500,-1.0,126779.11755631688
150000,-1.0,125440.47933143355
162500,-1.0,118992.98909884175
175000,-1.0,106358.61492268117
187500,-1.0,92075.2247198583
200000,-1.0,81885.61737048179
212500,-1.0,71115.99383958666
225000,-1.0,55138.29380610015
237500,-1.0,36724.43111929894
250000,-1.0,26242.065416342768
262500,-1.0,23997.70458719209
275000,-1.0,22288.62972816602
287500,-1.0,16563.512870958206
300000,-1.0,10334.751143475502
312500,-1.0,7705.146279938647
325000,-1.0,7670.379531220227
337500,-1.0,8628.946303457771
350000,-1.0,8923.492282749468
362500,-1.0,8630.025180165723
375000,-1.0,8776.67134110059
387500,-1.0,9268.641739280525
400000,-1.0,8878.922497758273
412500,-1.0,7403.278176920864
425000,-1.0,6021.009647466992
437500,-1.0,5886.504114823544
450000,-1.0,6066.189328427866
462500,-1.0,5959.7830085905925
475000,-1.0,5676.554869452123
487500,-1.0,5543.810755714033
500000,-1.0,5707.570250609521
