Training Step,Reward,Value Error
5000,-3.9263199999999996,0.0
10000,-3.9295299999999997,0.0
15000,-3.91602,0.0
20000,-3.91276,0.0
25000,-3.9099799999999996,0.0
30000,-3.9286,0.0
35000,-3.9329,0.0
40000,-3.93628,0.0
45000,-3.92756,0.0
50000,-3.92408,0.0
55000,-3.9279200000000003,0.0
60000,-3.9248600000000002,0.0
65000,-3.91672,0.0
70000,-3.90366,0.0
75000,-3.90274,0.0
80000,-3.9125,0.0
85000,-3.9145,0.0
90000,-3.9147999999999996,0.0
95000,-3.9215599999999995,0.0
100000,-3.9147,0.0
105000,-3.91834,0.0
110000,-3.91272,0.0
115000,-3.9202599999999994,0.0
120000,-3.9183199999999996,0.0
125000,-3.90966,0.0
130000,-3.9276199999999997,0.0
135000,-3.9258,0.0
140000,-3.93892,0.0
145000,-3.9218200000000003,0.0
150000,-3.9338800000000003,0.0
155000,-3.92318,0.0
160000,-3.92862,0.0
165000,-3.916,0.0
170000,-3.9319599999999997,0.0
175000,-3.93198,0.0
180000,-3.94182,0.0
185000,-3.93204,0.0
190000,-3.91572,0.0
195000,-3.91056,0.0
200000,-3.9088,0.0
