Training Step,Steps,Reward
0,45.945,0.015000000000000003
50000,15.190000000000001,0.13499999999999998
100000,29.525,0.23999999999999994
150000,20.675,0.24500000000000002
200000,35.06,0.195
250000,30.310000000000002,0.22999999999999998
300000,33.155,0.25999999999999995
350000,37.529999999999994,0.25
400000,27.880000000000003,0.28
450000,35.375,0.24000000000000005
500000,28.46,0.375
550000,36.585,0.30500000000000005
600000,37.815,0.35000000000000003
650000,37.22500000000001,0.35500000000000004
700000,37.684999999999995,0.37
750000,29.035000000000004,0.31500000000000006
800000,35.85000000000001,0.595
850000,35.705,0.55
900000,41.1,0.4149999999999999
950000,31.809999999999995,0.45499999999999996
1000000,31.234999999999996,0.5450000000000002
