Training Step,Steps,Reward
0,200.0,-200.0
25000,200.0,-200.0
50000,199.88333333333333,-199.88333333333333
75000,197.14166666666665,-197.14166666666665
100000,190.78,-190.78
125000,175.1916666666667,-175.1916666666667
150000,158.63333333333333,-158.63333333333333
175000,143.43666666666667,-143.43666666666667
200000,135.93999999999997,-135.93999999999997
225000,129.66666666666666,-129.66666666666666
250000,125.18833333333332,-125.18833333333332
275000,122.14333333333332,-122.14333333333332
300000,122.40499999999999,-122.40499999999999
325000,121.38166666666666,-121.38166666666666
350000,122.26166666666666,-122.26166666666666
375000,124.06333333333333,-124.06333333333333
400000,127.245,-127.245
425000,124.91333333333334,-124.91333333333334
450000,118.55666666666666,-118.55666666666666
475000,111.23,-111.23
500000,109.59499999999998,-109.59499999999998
