Training Step,Steps,Reward
0,0.0,0.0
50000,0.0,0.0
100000,23.154853162998034,23.154853162998034
150000,15.318909882886578,15.318909882886578
200000,12.593510233449607,12.593510233449607
250000,3.923646263362691,3.923646263362691
300000,13.330473547477599,13.330473547477599
350000,2.563732630365343,2.563732630365343
400000,2.859440504714166,2.859440504714166
450000,2.394478022450822,2.394478022450822
500000,3.524287161966234,3.524287161966234
550000,2.7631548997477533,2.7631548997477533
600000,2.5724550530572934,2.5724550530572934
650000,3.2373947859351353,3.2373947859351353
700000,3.8728574722031786,3.8728574722031786
750000,2.5261878394133723,2.5261878394133723
800000,2.89316435758496,2.89316435758496
850000,3.3385663090614224,3.3385663090614224
900000,3.6926447161891973,3.6926447161891973
950000,2.006670127350282,2.006670127350282
1000000,1.8832219731088495,1.8832219731088495
