Training Step,Reward,Value Error
25000,67.0,301.680539064575
50000,99.0,147.83212931151502
75000,142.0,196.37655256292783
100000,185.0,230.66352185467258
125000,204.0,243.2546004303731
150000,226.0,249.9320008000359
175000,258.0,243.26602212293074
200000,261.0,233.67429366149008
225000,308.0,206.472603445407
250000,340.0,175.39829543721862
275000,352.0,154.2024074473884
300000,357.0,148.61719648062717
325000,352.0,151.32979510491714
350000,355.0,143.60599491465837
375000,343.0,143.53599224751815
400000,375.0,142.00788601650856
425000,380.0,147.26488946191967
450000,376.0,143.65626360941678
475000,367.0,145.74252737802453
500000,360.0,150.3927575221751
525000,385.0,147.98758590896614
550000,377.0,152.91317510860972
575000,346.0,149.37748373346403
600000,405.0,154.20089368708432
625000,366.0,151.00072990369517
650000,384.0,145.16304116218816
675000,364.0,142.6044072706718
700000,370.0,147.78707433096133
725000,376.0,148.18893759627827
750000,393.0,149.37956310622394
775000,391.0,146.48294055485167
800000,372.0,148.63703992008232
825000,370.0,145.75608069484588
850000,394.0,148.75259095337242
875000,395.0,148.0427040224895
900000,367.0,146.93137891800143
925000,379.0,145.6006868237164
950000,379.0,149.0491950440919
975000,361.0,147.84648603200912
1000000,348.0,143.67958772508428
