Training Step,Reward,Value Error
25000,-19369.7928448893,638060.9764449059
50000,-10207.994107011395,518631.5866997927
75000,-6483.688397470904,474496.06143143546
100000,452.1753094176438,455504.8109203878
125000,1210.8196275947255,608423.6892332007
150000,1526.7993092639506,756922.5599883908
175000,2010.5559873223167,1278194.1592108444
200000,3106.2406959398854,1786735.8321562118
225000,4686.256429211635,1710246.013999738
250000,6488.272928007126,1386387.9730899674
275000,9163.452862002523,1072890.5550037788
300000,11347.609090705073,1725863.9051143148
325000,14208.82648762087,1806947.188536184
350000,14636.1371587484,1707216.5575767064
375000,12375.155160499227,3186000.0027158125
400000,10957.465176659796,5773081.997498666
425000,11493.269514553154,7639408.572943435
450000,14991.659328158212,7115940.166368707
475000,16400.728822002766,19040997.86880957
500000,16272.36904668127,63839433.469887555
525000,14345.272325561358,179366046.6793646
550000,8106.269036800234,208204373.76302043
575000,4856.667759117204,163624936.67724946
600000,4186.843080961647,49899207.98976004
625000,7979.79506706728,8489498.868922576
650000,6664.1520545150715,20639884.7006817
675000,1432.89887104247,26817004.494040083
700000,-9106.749262405445,40001386.00968909
725000,-16941.485507003443,30909757.741329145
750000,-20944.725507831867,25579283.85784204
775000,-25171.61750672686,25341386.17310838
800000,-29150.104591018422,53458235.72399562
825000,-33603.66324846424,85148518.73109594
850000,-33953.001784036715,139982163.2884084
875000,-34975.510546964535,216638640.60138702
900000,-35040.88908694423,274026364.3953449
925000,-35803.274593201204,243467283.39373934
950000,-34805.82143331884,159699817.39455444
975000,-37695.20723073519,74464603.07343669
1000000,-36317.24330649377,38497351.69145033
