Training Step,Reward,Value Error
12500,-5.75992,0.0
25000,-4.42936,0.0
37500,-4.4056,0.0
50000,-4.45312,0.0
62500,-4.46896,0.0
75000,-4.19968,0.0
87500,-3.70072,0.0
100000,-3.79576,0.0
112500,-3.50272,0.0
125000,-3.14632,0.0
137500,-3.32056,0.0
150000,-2.64736,0.0
162500,-2.7028,0.0
175000,-2.4652,0.0
187500,-2.386,0.0
200000,-2.23552,0.0
212500,-2.08504,0.0
225000,-1.99,0.0
237500,-1.76032,0.0
250000,-1.66528,0.0
262500,-1.594,0.0
275000,-1.60192,0.0
287500,-1.37224,0.0
300000,-1.42768,0.0
312500,-1.4356,0.0
325000,-1.53856,0.0
337500,-1.29304,0.0
350000,-1.33264,0.0
362500,-1.37224,0.0
375000,-1.34848,0.0
387500,-1.2772,0.0
400000,-1.3564,0.0
412500,-1.33264,0.0
425000,-1.38808,0.0
437500,-1.33264,0.0
450000,-1.34848,0.0
462500,-1.34848,0.0
475000,-1.48312,0.0
487500,-1.45144,0.0
500000,-1.29304,0.0
