Training Step,Reward,Value Error
25000,71.0,425.8772080914253
50000,84.75,313.1216489443802
75000,99.33333333333333,274.2703427520823
100000,127.26666666666667,201.39261478839921
125000,155.36666666666667,207.87899401897326
150000,181.03333333333333,219.32302603748815
175000,207.03333333333333,224.786181389387
200000,231.5,225.3338677581893
225000,256.56666666666666,217.22547676035074
250000,284.8,205.44935876774375
275000,305.73333333333335,187.84359682195262
300000,315.3666666666666,172.59947511562328
325000,313.1666666666667,164.06943076487514
350000,310.7333333333333,161.76157630280474
375000,310.2,159.54168627538027
400000,314.8,156.8948649696566
425000,320.06666666666666,153.8667434780881
450000,329.7,153.7699809401459
475000,331.3333333333333,153.32251858847516
500000,328.76666666666665,151.6964919231478
525000,327.03333333333336,152.3426331248901
550000,328.8333333333333,152.50545210217015
575000,336.43333333333334,153.59592020657544
600000,342.0333333333333,154.16848737524356
625000,345.09999999999997,153.63268586305568
650000,344.3333333333333,153.97653039204798
675000,344.9333333333334,151.62800749535546
700000,337.8333333333333,150.81866564029215
725000,336.8333333333333,152.5572446360159
750000,338.76666666666665,151.81910219099947
775000,350.59999999999997,151.6747524754506
800000,348.7666666666667,149.003297521375
825000,341.06666666666666,148.1274863245467
850000,333.3333333333333,147.30353299712058
875000,334.56666666666666,145.37880229886613
900000,334.5333333333333,145.10322813421215
925000,335.8666666666666,144.6146975957021
950000,342.09999999999997,145.69732763689947
975000,342.93333333333334,146.75716790490048
1000000,342.8666666666666,148.68531076466786
