Training Step,Steps,Reward
0,79.3875,-571.454751969736
50000,447.59999999999997,-111.21585841009801
100000,726.375,-142.86346550255055
150000,929.8,-56.02983488868617
200000,548.5125,181.84002241012104
250000,450.0625,179.15624305789396
300000,537.9499999999999,108.6955175422247
350000,517.35,158.06335401964338
400000,423.075,175.7159287518548
450000,343.1125,192.18968687949393
500000,356.92499999999995,207.4333951553272
550000,307.3125,230.39653139111928
600000,311.2875,195.11925825708266
650000,525.0250000000001,155.52105894751048
700000,328.1875,246.29452898072083
750000,306.65,203.24803019224476
800000,258.15,194.82577730876275
850000,383.53749999999997,206.63396213707478
900000,287.38750000000005,168.87652963132984
950000,259.375,181.5193949802602
1000000,254.82500000000002,207.44539885135265
