Training Step,Steps,Reward
0,35.7375,0.0
50000,53.4125,0.2875
100000,39.225,0.4875
150000,39.3625,0.2625
200000,37.225,0.6375
250000,40.175000000000004,0.6
300000,34.6875,0.4375
350000,42.4125,0.525
400000,39.925000000000004,0.6375
450000,34.2875,0.48750000000000004
500000,36.5875,0.4375
550000,33.587500000000006,0.6
600000,39.175,0.55
650000,47.9625,0.5
700000,33.9375,0.6625
750000,33.9625,0.4
800000,34.737500000000004,0.575
850000,43.125,0.5125
900000,27.9,0.4125
950000,44.150000000000006,0.7249999999999999
1000000,38.824999999999996,0.38749999999999996
