Training Step,Steps,Reward
0,43.93149212125625,0.04
50000,23.867127137635045,0.071478150704935
100000,19.037640519330694,0.11036839287737928
150000,7.020649908042678,0.15119531557495233
200000,6.820177012699198,0.13631305475448
250000,6.6315575384037935,0.13736718391275402
300000,6.607421165020198,0.16348422507379626
350000,6.624639547912813,0.18056255592465634
400000,6.346263717105877,0.15238239519906407
450000,6.64613739341128,0.09659999543494723
500000,7.637724665234089,0.0887595758247449
550000,7.879792272897774,0.0854871807007494
600000,8.15416309534932,0.0933101489890265
650000,7.271306235461634,0.09695359714832658
700000,7.467476418588245,0.08913062886004951
750000,6.680149273841303,0.0854871807007494
800000,6.404570473357166,0.08184373254144929
850000,4.566143993892122,0.1056534242675823
900000,3.2550507206436503,0.12458852956772588
950000,4.384064601387808,0.11417153059442266
1000000,4.640560543461153,0.11132754709707737
