Training Step,Reward,Value Error
25000,83.0,320.08178362152637
50000,91.0,111.93710157939923
75000,147.0,141.51585609730063
100000,192.0,182.50436168005703
125000,183.0,197.9386583864004
150000,208.0,206.39643945640393
175000,211.0,210.8575946436264
200000,256.0,202.5873910922314
225000,287.0,197.02632367925258
250000,347.0,179.9346759462968
275000,380.0,174.10479163613613
300000,359.0,154.92156416010135
325000,352.0,144.8575036068908
350000,349.0,150.22207465893655
375000,359.0,155.21148023477244
400000,350.0,152.74953319011365
425000,397.0,148.39890116809383
450000,372.0,145.1923944404692
475000,385.0,149.98137720599703
500000,365.0,152.2860524672083
525000,352.0,149.69313355251268
550000,363.0,153.14951669049935
575000,364.0,143.6713520135273
600000,366.0,147.53000181344103
625000,390.0,145.25347512872008
650000,360.0,146.22802588300408
675000,375.0,144.77369253729654
700000,392.0,153.04922087260064
725000,345.0,150.13774009125723
750000,377.0,148.446106940881
775000,356.0,152.55489079861226
800000,335.0,146.10491153276465
825000,384.0,145.0596324301905
850000,342.0,144.57557815976932
875000,400.0,145.39766478303315
900000,332.0,148.5405510231152
925000,334.0,143.30273102605744
950000,378.0,145.23767509289343
975000,397.0,149.82075710444514
1000000,350.0,153.65641336287348
