Training Step,Steps,Reward
0,76.64500000000001,-452.91142366992034
50000,388.0324999999999,-180.30712939549994
100000,421.4433333333333,-64.8756628339947
150000,550.7599999999999,138.58796028567363
200000,435.2416666666666,156.43674808072544
250000,366.32333333333327,168.16134745217508
300000,313.7416666666666,186.1593454246289
350000,277.9733333333333,212.38086994193455
400000,282.6616666666667,214.59670703215542
450000,258.675,222.71353760440692
500000,262.1616666666667,221.97277722151054
550000,250.24666666666667,227.6498935181005
600000,274.40000000000003,229.1756517219309
650000,265.52833333333336,237.15848124097397
700000,263.71833333333336,242.11942448005436
750000,239.6916666666667,233.7058735656958
800000,247.97000000000003,225.32898317927234
850000,246.0666666666667,224.5094752144701
900000,250.02333333333334,232.96371552613337
950000,249.34833333333336,241.78909488999957
1000000,241.51000000000002,238.0870537174188
