Training Step,Steps,Reward
0,10.64,0.0
50000,47.8,0.26999999999999996
100000,31.82,0.52
150000,35.81,0.53
200000,33.19,0.54
250000,40.510000000000005,0.5
300000,47.98,0.51
350000,44.660000000000004,0.6
400000,44.06,0.56
450000,36.33,0.47000000000000003
500000,35.03000000000001,0.5199999999999999
550000,40.45,0.5
600000,38.21,0.55
650000,51.05,0.45
700000,40.19,0.58
750000,35.44,0.7299999999999999
800000,36.67,0.43000000000000005
850000,39.61,0.66
900000,45.35,0.6599999999999999
950000,38.33,0.7000000000000001
1000000,43.010000000000005,0.78
