Training Step,Steps,Reward
0,99.35499999999999,-1217.065
25000,89.845,-89.845
50000,89.355,-89.355
75000,86.525,-86.525
100000,76.30000000000001,-76.30000000000001
125000,82.275,-82.275
150000,78.885,-78.885
175000,76.65,-76.65
200000,70.9,-70.9
225000,68.425,-68.425
250000,72.4,-72.4
275000,69.55499999999999,-69.55499999999999
300000,76.475,-83.40499999999999
325000,69.745,-75.19
350000,67.64500000000001,-67.64500000000001
375000,65.005,-66.985
400000,67.47,-73.905
425000,71.265,-71.265
450000,66.795,-67.78500000000001
475000,66.03,-66.03
500000,63.11999999999999,-71.535
