Training Step,Reward,Value Error
25000,77.5,344.0901336026203
50000,109.7,186.00972114282195
75000,138.7,199.65064508875366
100000,166.9,225.9582779189339
125000,185.2,228.74620707565919
150000,204.2,228.95871242212598
175000,228.6,217.0397783279186
200000,257.3,212.7048593756743
225000,280.6,194.86734055774286
250000,321.0,174.92939481379
275000,343.6,160.84669882002055
300000,352.0,155.70682146369944
325000,345.3,152.4225690042018
350000,359.8,150.760454171896
375000,359.8,150.34344273799798
400000,356.6,149.69306903015823
425000,360.6,149.3563512331224
450000,349.8,149.7532416895614
475000,349.0,146.4407242541085
500000,361.9,148.08744105107615
525000,351.3,148.65096070432338
550000,362.5,147.82487148949878
575000,361.5,148.13781763223233
600000,357.4,151.40238688848913
625000,368.9,150.22884508920833
650000,366.9,149.19079742120812
675000,359.8,148.40801932716278
700000,361.3,148.17551096929236
725000,359.4,147.47432838934475
750000,366.5,148.60008749200497
775000,372.2,148.98336273486493
800000,360.9,147.54766964269803
825000,367.9,147.4848887096974
850000,369.0,146.60858569162664
875000,375.9,149.3315133196069
900000,365.2,148.4197641685023
925000,358.1,145.63135749357753
950000,373.6,148.8607826265623
975000,352.2,149.21499906164826
1000000,362.7,148.645220993401
