Training Step,Steps,Reward
0,5.43,0.01
50000,54.75999999999999,0.25999999999999995
100000,45.46,0.49000000000000005
150000,39.32000000000001,0.7
200000,38.290000000000006,0.59
250000,50.1,0.62
300000,43.010000000000005,0.6699999999999999
350000,43.54,0.72
400000,45.04,0.75
450000,46.8,0.7
500000,49.4,0.6900000000000001
550000,50.56999999999999,0.8
600000,43.370000000000005,0.75
650000,42.11,0.73
700000,45.760000000000005,0.71
750000,43.12,0.76
800000,47.95,0.71
850000,48.9,0.82
900000,46.120000000000005,0.73
950000,47.879999999999995,0.73
1000000,47.989999999999995,0.64
