Training Step,Steps,Reward
0,13.88,0.03
50000,48.34000000000001,0.23000000000000004
100000,34.599999999999994,0.45499999999999996
150000,38.8,0.62
200000,45.705,0.515
250000,34.779999999999994,0.5
300000,32.06,0.48500000000000004
350000,46.209999999999994,0.41500000000000004
400000,41.68,0.5050000000000001
450000,39.605000000000004,0.45500000000000007
500000,33.99,0.41000000000000003
550000,43.254999999999995,0.545
600000,40.05,0.5599999999999999
650000,37.28,0.58
700000,37.394999999999996,0.42000000000000004
750000,37.245,0.5
800000,37.585,0.57
850000,40.925,0.45000000000000007
900000,37.7,0.615
950000,46.30500000000001,0.5349999999999999
1000000,38.205,0.32999999999999996
