Training Step,Steps,Reward
0,69.05,-466.8357141770661
50000,267.41666666666663,-226.7426509976688
100000,215.9888888888889,-183.5211333934576
150000,245.67777777777778,-97.99686780819725
200000,153.21666666666667,-235.40750418122676
250000,156.51666666666668,-296.81487267267875
300000,189.95000000000002,-252.46804506642397
350000,205.34444444444446,-129.50543195503087
400000,199.20555555555555,-118.71267009474809
450000,160.38333333333333,-164.0263964709042
500000,161.04444444444445,-218.41507008664817
550000,217.08333333333334,-192.15077246048335
600000,206.7388888888889,-229.30890944749737
650000,163.78888888888886,-271.61893469505304
700000,118.19444444444441,-318.56787226845137
750000,148.08888888888887,-311.4335995086131
800000,163.63888888888889,-320.6809590542328
850000,274.3388888888889,-364.3167980623673
900000,245.58333333333334,-382.3230308644899
950000,242.6111111111111,-411.37415245530286
1000000,187.57222222222222,-442.0503746171155
