Training Step,Steps,Reward
0,23.925,0.016666666666666666
50000,31.958333333333332,0.2833333333333334
100000,29.408333333333335,0.3666666666666667
150000,38.266666666666666,0.39999999999999997
200000,39.48333333333334,0.43333333333333335
250000,31.641666666666666,0.45
300000,35.00833333333333,0.6083333333333334
350000,30.49166666666667,0.3583333333333332
400000,44.59166666666667,0.5
450000,35.46666666666667,0.55
500000,40.96666666666667,0.4000000000000001
550000,47.175000000000004,0.4166666666666667
600000,36.81666666666667,0.39166666666666666
650000,43.49166666666667,0.43333333333333335
700000,37.49999999999999,0.5166666666666667
750000,42.78333333333333,0.3333333333333333
800000,43.55833333333334,0.4583333333333333
850000,41.30833333333333,0.3833333333333333
900000,42.199999999999996,0.4833333333333334
950000,43.15833333333333,0.55
1000000,37.71666666666667,0.5083333333333334
