Training Step,Reward,Value Error
2500,-9772.0,0.0
5000,-8354.0,39106.27196278568
7500,-7579.666666666667,26695.040857925193
10000,-6274.0,27376.520846112588
12500,-5906.333333333333,1981.1983144075982
15000,-5842.666666666667,2232.117961685902
17500,-5839.333333333333,2537.011560056629
20000,-5846.0,3028.2021078718694
22500,-5852.333333333333,3647.2247324822615
25000,-5830.333333333333,4300.917957953489
27500,-5799.666666666667,4970.151649246335
30000,-5745.0,5601.764479031374
32500,-5720.666666666667,6249.8200563055425
35000,-5760.333333333333,6906.385740845326
37500,-5747.333333333333,7591.331360025689
40000,-5696.666666666667,8443.487966602304
42500,-5588.666666666667,9411.421638516178
45000,-5556.333333333333,10185.414381468123
47500,-5566.333333333333,10880.246910413522
50000,-5622.666666666667,11334.00011925437
52500,-5584.333333333333,11964.3232335343
55000,-5505.0,12787.82747594529
57500,-5372.0,13865.653194830897
60000,-5328.666666666667,14497.119032576755
62500,-5319.0,14614.212951370078
65000,-5328.0,14595.405351912923
67500,-5307.666666666667,14624.955921212086
70000,-5255.666666666667,14920.932333765353
72500,-5133.666666666667,15379.981935987797
75000,-5149.0,16269.700892583845
77500,-5112.0,17080.57498181552
80000,-5177.0,17894.08595710521
82500,-5094.333333333333,18085.420482860707
85000,-5092.333333333333,18110.835595875353
87500,-5027.333333333333,18143.451825481385
90000,-4987.666666666667,18527.507763550606
92500,-4991.666666666667,19400.497246174382
95000,-5004.333333333333,19882.1509238478
97500,-4959.666666666667,20415.5834164331
100000,-4854.666666666667,21158.962994679037
