Training Step,Steps,Reward
0,0.0,0.0
50000,6.720000000000001,6.720000000000001
100000,25.125284077996017,25.125284077996017
150000,15.386358406068668,15.386358406068668
200000,21.71914132740979,21.71914132740979
250000,9.402574115634508,9.402574115634508
300000,15.239980314947914,15.239980314947914
350000,2.118112367179797,2.118112367179797
400000,7.82272490887926,7.82272490887926
450000,9.13549259755597,9.13549259755597
500000,2.705753129906718,2.705753129906718
550000,13.548561731785405,13.548561731785405
600000,8.655437597256423,8.655437597256423
650000,3.0733084778459836,3.0733084778459836
700000,3.0136730081413945,3.0136730081413945
750000,3.722126408385401,3.722126408385401
800000,5.61253285068337,5.61253285068337
850000,2.1754539756106093,2.1754539756106093
900000,1.8023595645708457,1.8023595645708457
950000,1.7543089807670695,1.7543089807670695
1000000,2.6710484832739367,2.6710484832739367
