Training Step,Steps,Reward
0,24.9,0.01
50000,60.71,0.12
100000,28.18,0.32999999999999996
150000,34.230000000000004,0.48
200000,34.44,0.31000000000000005
250000,34.04,0.45999999999999996
300000,48.45,0.38
350000,39.239999999999995,0.5199999999999999
400000,42.379999999999995,0.47000000000000003
450000,35.65,0.5199999999999999
500000,43.29,0.6399999999999999
550000,46.86,0.5900000000000001
600000,46.8,0.54
650000,48.54,0.63
700000,41.36,0.75
750000,51.17999999999999,0.5599999999999999
800000,35.6,0.44000000000000006
850000,41.3,0.68
900000,36.55,0.61
950000,36.08,0.63
1000000,42.63,0.62
