Training Step,Steps,Reward
0,40.34950433400638,0.05024937810560445
50000,33.85893920898709,0.1304812265813296
100000,26.472804554047144,0.1418863813608884
150000,15.663130229923192,0.16404531375878276
200000,8.976230788297451,0.14807035739343022
250000,7.7804294840305195,0.12911122484150792
300000,8.092036862034336,0.1628699309303842
350000,7.07843671581045,0.14470120865623137
400000,5.738244343577762,0.15845494928773693
450000,4.234881764992569,0.1096505532045587
500000,4.856402469327787,0.11830894543203767
550000,5.372425314207335,0.09670260628970695
600000,6.846854016737194,0.13522279542495605
650000,6.97078229833729,0.17395358872708547
700000,8.389726121278626,0.18803012495207602
750000,8.25580872131296,0.1722241960863067
800000,8.626332898606298,0.1328683384934312
850000,7.949314318251574,0.11737130302451948
900000,6.970127637875376,0.1004213223739644
950000,6.152179209520079,0.10413631503907639
1000000,5.75660638626637,0.11910296836173236
