Training Step,Reward,Value Error
25000,16.044936896105266,176.91358706201765
50000,22.256231126979102,107.6449857656317
75000,25.871777406723698,79.68660814731415
100000,29.771227600166252,33.76866555934533
125000,26.41402696803623,31.574616271904347
150000,22.20851594937972,32.804180857439675
175000,22.320299979963483,27.994065323414404
200000,25.456910426156174,27.38427963817311
225000,26.84464599151592,22.49592184014242
250000,24.52317054291352,16.80599852845023
275000,26.00198839659684,12.533260007109234
300000,30.34418044707122,12.944168879766826
325000,36.469020229675614,14.597893499669686
350000,36.99227748444313,11.797735798236028
375000,38.546449178075726,10.504394675878524
400000,38.528921963944725,8.658180931938002
425000,39.06579247589852,9.374904907926453
450000,35.09654931071344,10.1070218268284
475000,33.130312922414824,12.404267941301287
500000,33.979620660889104,13.001689456159085
525000,33.192444990853204,11.433315372240203
550000,31.154474417435313,10.800109932751155
575000,25.451452024092248,9.925866472454295
600000,23.563519133838074,10.023366873575334
625000,19.01085467855157,8.90174746817557
650000,20.957975060008398,8.285535535581909
675000,21.86142557231614,8.681156032039743
700000,22.66642797078481,9.082134065042284
725000,19.82125111616727,10.253866721138062
750000,16.733317114629426,9.49466866062273
775000,14.77313582389804,8.05255412906793
800000,12.078097220327694,5.658996690963928
825000,12.382136712737333,5.120193302573278
850000,15.058540598703116,4.9389913652392154
875000,18.255597177808916,5.687292997222279
900000,17.049421866392805,5.955374369783186
925000,17.90539431023004,6.755916592029234
950000,16.22203995175405,6.423997969257495
975000,14.664825412901978,6.8192427102651605
1000000,13.178470942973433,5.765846670520408
