Training Step,Reward,Value Error
25000,89.25,492.1109679921521
50000,96.625,363.4574341399639
75000,112.5,317.1861034277205
100000,137.75,239.54330110717794
125000,165.08333333333334,248.46016195017214
150000,188.5,253.31477504274974
175000,212.25,247.38824103959936
200000,239.91666666666666,238.60797153463497
225000,269.1666666666667,231.1205091611231
250000,298.8333333333333,216.76114799177847
275000,318.8333333333333,200.86347575784114
300000,324.3333333333333,196.08972390223008
325000,307.0833333333333,189.96838092317898
350000,299.0,181.31654882276942
375000,290.4166666666667,167.93547085541854
400000,301.3333333333333,160.2455992270308
425000,310.9166666666667,156.73459687955642
450000,309.75,155.11551007243074
475000,306.1666666666667,158.21716451883802
500000,286.3333333333333,160.75255165544755
525000,283.6666666666667,164.2991880250484
550000,292.4166666666667,158.04542087463997
575000,301.6666666666667,156.37309523690692
600000,304.6666666666667,151.55067026706797
625000,295.3333333333333,160.0188709118889
650000,303.25,164.86367450324602
675000,294.75,164.87903013363032
700000,303.5833333333333,158.2349089565462
725000,299.3333333333333,157.80533224637801
750000,323.1666666666667,159.9645006514743
775000,303.5,156.17327974824684
800000,305.6666666666667,151.65584724084744
825000,302.1666666666667,149.275053608887
850000,314.1666666666667,151.86803371441835
875000,313.3333333333333,150.728169702316
900000,304.1666666666667,155.20357574033406
925000,305.0833333333333,162.65692590539274
950000,297.75,165.15296859880755
975000,291.0833333333333,162.78816369102478
1000000,291.3333333333333,162.78155802281427
