Training Step,Steps,Reward
0,82.5,-654.892179865104
50000,389.2416666666666,-272.18367298119097
100000,416.8944444444444,-141.2358863434712
150000,512.1055555555555,111.2095208105959
200000,372.5444444444445,128.17175915633538
250000,387.4555555555555,141.56549076404178
300000,350.04999999999995,178.22861445688417
350000,369.4666666666667,198.71144738413093
400000,274.59444444444443,216.22848777615113
450000,270.74444444444447,221.82338945731954
500000,237.92777777777778,227.4435353393003
550000,231.47777777777773,247.974552223627
600000,221.23888888888885,263.8967843766292
650000,212.0333333333333,269.18210728400385
700000,231.32777777777775,249.0272774272946
750000,246.62222222222218,239.51470222549133
800000,270.96666666666664,244.05232830281807
850000,259.68888888888887,263.0580888534173
900000,247.12222222222218,268.7774719906605
950000,214.76666666666662,265.9850375355921
1000000,225.46111111111108,252.61089462286273
