Training Step,Steps,Reward
0,82.5,-654.892179865104
50000,695.9833333333332,110.52483390272214
100000,472.2,120.65968693196824
150000,368.1333333333334,102.44404159709732
200000,277.3,161.41154893994062
250000,516.9333333333333,160.84088175508742
300000,255.91666666666666,212.43341267562448
350000,335.55,222.86004772168096
400000,232.3166666666667,213.39200293114797
450000,244.36666666666667,229.21811771912974
500000,237.1,239.72048536762318
550000,212.9666666666667,274.9850535841281
600000,213.65,276.98481417813633
650000,209.48333333333335,255.57645408974705
700000,270.84999999999997,214.5205640140003
750000,259.53333333333336,248.44708857272659
800000,282.51666666666665,269.18933232172725
850000,237.01666666666665,271.53784566579805
900000,221.83333333333334,265.60523798445615
950000,185.44999999999996,260.812028956522
1000000,269.09999999999997,231.41541692761007
